Date,000063.SZ,000333.SZ,000725.SZ,000792.SZ,000938.SZ,002027.SZ,002230.SZ,002371.SZ,002594.SZ,002714.SZ,300015.SZ,300124.SZ,300750.SZ,300760.SZ,600009.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600276.SH,600309.SH,600406.SH,600426.SH,600436.SH,600519.SH,600585.SH,600660.SH,600887.SH,600893.SH,600900.SH,601012.SH,601088.SH,601318.SH,601668.SH,601766.SH,601888.SH,601899.SH,603259.SH,688981.SH,300408.SZ,000617.SZ,600048.SH,600111.SH,605499.SH,002475.SZ,600415.SH,600941.SH,601600.SH,601816.SH
2020-09-15,31.3324,58.5173,4.7115,,27.4401,6.0895,34.7682,120.4098,32.9387,52.3964,22.0292,35.1727,102.9756,311.2788,73.9973,3.8134,2.8034,25.8162,21.9694,30.4967,74.7272,68.6986,10.8655,17.6067,245.5020,1577.8679,46.6372,28.3462,34.1496,40.5787,17.8192,36.0044,11.1764,63.9386,4.0326,4.8411,211.9370,6.6829,76.8810,56.9800,25.9793,6.1540,13.7327,11.2776,,54.7148,5.6144,,2.9104,5.8162
2020-09-16,31.4994,59.5178,4.7474,,27.7249,6.0895,34.9065,118.1526,34.9198,52.1706,22.1395,35.6262,102.9233,312.1944,74.3122,3.8437,2.8176,25.9688,22.5163,30.6649,75.1935,69.0599,10.8284,17.7031,249.3682,1573.2502,46.7942,29.8059,33.9294,39.8409,17.6156,37.5826,11.2526,63.7907,4.0565,4.8668,211.5410,6.5544,77.5417,58.2800,25.7028,6.1273,13.8882,11.1512,,53.8257,5.6237,,2.9104,5.8538
2020-09-17,31.4437,58.7075,4.7474,,27.5874,6.1134,34.8868,119.1011,37.5323,49.8991,21.4950,36.2158,105.5631,301.4000,73.7020,3.8588,2.8176,25.5195,22.9630,30.8010,73.3444,69.5296,10.8231,17.9511,244.0522,1515.4749,46.5274,31.6240,32.8876,41.5132,17.6071,37.2325,11.3426,64.0234,4.0485,4.8411,207.2416,6.4167,75.7771,58.5800,26.1129,6.1362,13.8227,11.1512,,53.3665,5.7724,,2.8914,5.8256
2020-09-18,31.3602,58.9804,4.7385,,28.1176,6.4091,35.2227,120.4539,37.3898,50.5766,21.1727,36.4166,104.5438,296.6208,73.9185,3.8967,2.8248,26.3673,23.2000,31.2173,72.8044,69.4935,10.8337,18.3230,238.7362,1511.0176,47.2022,31.1607,33.3280,41.4247,17.6665,36.8477,11.5504,66.6556,4.1678,4.9012,203.6587,6.4718,75.2330,58.2000,26.4085,6.2962,14.1992,11.4429,,55.0080,6.0420,,2.9578,5.8350
2020-09-21,32.6592,58.8398,4.7564,,28.4415,6.4091,35.9044,124.8727,38.6264,50.0186,21.2522,36.7470,108.7255,298.4702,73.7512,3.9043,2.8390,27.0456,23.4826,31.3294,73.1971,68.9786,10.9238,18.4539,238.5139,1509.0208,47.7045,30.6887,33.5228,42.6642,17.5646,36.3299,11.6127,66.6717,4.1997,4.9270,207.3359,6.5269,76.1580,58.4000,26.8472,6.3763,14.2238,11.4526,,54.9103,5.9769,,2.9862,5.8538
2020-09-22,32.0932,58.3437,4.6306,,27.7249,6.3931,35.5290,119.8436,35.8198,49.5404,20.9608,36.5397,106.7392,312.0937,71.7531,3.8588,2.8319,26.7064,22.9539,30.9051,73.7208,67.9578,10.7225,18.3713,233.3429,1503.8682,46.6922,30.2167,33.3365,40.5787,17.4204,35.2202,11.5088,64.7858,4.1758,4.8668,199.1141,6.2147,75.4118,57.3400,26.9331,6.3941,13.9619,11.1221,,55.5942,5.8096,,2.9293,5.8350
2020-09-23,31.9911,59.0052,4.6395,,27.5383,6.3772,34.8077,119.0937,35.9363,49.7331,21.5789,35.8983,104.4497,310.3633,68.6625,3.8285,2.8105,26.0791,23.1544,30.4647,74.0480,65.9976,10.5688,18.4953,231.0038,1485.1743,46.2606,29.9633,33.1586,39.9688,17.1913,37.9723,11.4534,63.8549,4.1440,4.8583,206.7984,6.0862,76.9587,56.8800,26.7995,6.2696,13.8227,11.2096,,56.0339,5.7631,,2.9009,5.7879
2020-09-24,31.3324,58.6662,4.5856,,26.9984,6.3612,34.4421,117.6379,35.6191,49.6998,21.3581,36.6563,102.3483,306.6736,68.5838,3.7830,2.7962,25.7654,22.7260,29.9042,73.2707,64.1729,10.6271,18.2404,228.1042,1478.8182,45.5150,29.5524,32.7352,39.4179,16.8349,37.6813,11.2595,62.9962,4.0724,4.7981,206.4684,5.7833,76.1658,56.2900,26.7805,6.1984,13.6427,10.9082,,55.8971,5.6051,,2.8440,5.7691
2020-09-25,31.0076,59.3442,4.4417,,25.9086,6.3372,34.3236,116.8145,35.5414,49.8460,21.4376,36.5267,101.7734,307.2595,68.3082,3.7527,2.7820,25.8247,22.6257,29.9443,72.5098,64.7781,10.4523,17.9580,226.6254,1470.9021,45.1619,29.0804,32.5996,39.0834,16.5464,36.0142,11.3773,62.4987,4.0485,4.7637,210.0702,5.7282,77.3396,54.8700,26.7995,6.1984,13.4626,10.7915,,54.9005,5.5029,,2.8251,5.7315
2020-09-28,30.8221,59.1209,4.4417,,25.6533,6.3772,34.3730,115.0572,34.9943,49.4076,21.6804,36.9802,102.9495,306.3440,68.5641,3.7527,2.7891,25.7738,22.8992,30.1444,73.2871,64.0645,10.5847,17.7995,225.9585,1487.3941,45.0677,28.8270,33.0485,38.4833,16.3597,37.4840,11.5504,63.0685,4.0565,4.7637,217.3679,5.7649,76.8188,51.5100,27.8009,6.2607,13.2744,10.5679,,56.0339,5.4936,,2.8156,5.6279
2020-09-29,30.7850,60.2785,4.5946,,25.6337,6.4331,34.3433,121.2332,35.4507,49.3412,21.9983,36.7859,107.8108,312.2035,68.2098,3.7754,2.7891,25.9943,22.7351,29.9843,73.9662,64.6697,10.5688,17.5998,228.8581,1488.1964,44.5263,28.4599,32.7352,41.2279,16.3173,37.4347,11.5573,62.9962,4.0485,4.7637,213.9736,5.8934,79.1509,50.6500,27.7723,6.2429,13.2417,10.5874,,56.4735,5.3448,,2.8156,5.5244
2020-09-30,30.8035,60.8822,4.5317,,25.4275,6.6169,34.4125,119.4760,38.2736,49.9323,23.0445,38.0492,110.2989,322.8789,68.6625,3.8058,2.8034,25.8925,22.8627,29.2797,75.2590,64.1187,10.5159,17.4689,237.2864,1508.2541,44.3301,28.8882,33.3280,40.8246,16.2749,37.8342,11.5158,62.1456,4.0565,4.7637,215.8216,5.7741,80.8455,50.5000,27.8486,6.1717,13.2990,10.5485,,56.6201,5.3077,,2.7966,5.5338
2020-10-09,31.4901,61.3204,4.7025,,25.7712,6.5929,35.3116,120.7700,40.8342,49.8061,23.5478,40.8156,119.6399,332.4555,68.8299,3.8437,2.8176,25.9688,23.7743,29.4639,75.6354,65.4737,10.6907,17.7100,239.9734,1521.1981,44.0397,29.7185,34.7170,41.6116,16.3173,40.6948,11.6404,62.9561,4.0883,4.7895,210.2587,5.7649,81.3508,51.3800,29.8514,6.1540,13.1762,10.8207,,60.0691,5.3541,,2.8535,5.5903
