Date,000063.SZ,000333.SZ,000725.SZ,000792.SZ,000938.SZ,002027.SZ,002230.SZ,002371.SZ,002594.SZ,002714.SZ,300015.SZ,300124.SZ,300750.SZ,300760.SZ,600009.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600276.SH,600309.SH,600406.SH,600426.SH,600436.SH,600519.SH,600585.SH,600660.SH,600887.SH,600893.SH,600900.SH,601012.SH,601088.SH,601318.SH,601668.SH,601766.SH,601888.SH,601899.SH,603259.SH,688981.SH,300408.SZ,000617.SZ,600048.SH,600111.SH,605499.SH,002475.SZ,600415.SH,600941.SH,601600.SH,601816.SH
2020-09-15,31.1839,58.2279,4.6935,8.8400,27.0867,6.0495,34.6793,117.6379,32.7930,52.2768,21.9762,34.8488,101.7734,309.5576,73.4067,3.7982,2.7962,25.6212,21.8964,30.3446,74.5390,68.1114,10.7225,17.3793,241.8291,1568.9623,46.4489,27.9616,33.8193,39.5950,17.4713,35.4964,11.1210,63.4858,4.0247,4.8411,209.8627,6.5819,76.7255,56.3900,25.7028,6.1184,13.6345,11.1804,,54.2166,5.5958,,2.8914,5.7973
2020-09-16,31.2025,57.5995,4.6395,8.8400,27.4107,6.0096,34.7287,114.6749,34.1202,50.1116,21.4862,34.4665,100.4979,300.4020,73.0130,3.8361,2.8105,25.6297,21.9238,30.4727,73.4262,68.0030,10.8019,17.4689,246.5555,1537.8505,46.4881,29.0979,33.1163,38.7588,17.4883,36.1030,11.2526,63.0765,4.0406,4.8497,204.8467,6.4626,75.6372,56.7000,25.1496,6.0650,13.7818,11.0443,,52.9464,5.5122,,2.8914,5.8256
2020-09-17,30.9705,58.3767,4.7025,8.8400,27.2831,6.0975,34.6299,117.9908,37.5323,49.2084,21.0138,35.8659,103.7074,290.7338,73.5150,3.8361,2.8034,25.1041,22.8445,30.3206,70.6034,68.5631,10.7172,17.6342,236.8031,1489.1948,45.9467,31.2919,32.3201,40.1852,17.3271,36.7442,11.1834,63.3975,4.0167,4.7981,200.0098,6.2423,74.0669,57.7000,25.8744,6.1095,13.6181,11.0735,,52.4481,5.6609,,2.8630,5.7879
2020-09-18,31.3417,58.1121,4.7385,8.8400,27.9605,6.3931,35.1535,120.2701,37.3898,50.0120,21.0579,35.9242,103.5140,296.5018,73.6921,3.8892,2.8248,26.1977,22.9721,31.2173,72.8044,67.7410,10.8231,17.9717,236.1169,1511.0176,47.1081,30.5314,33.3280,40.8935,17.5731,35.5358,11.5365,66.5192,4.1678,4.9012,203.6587,6.4534,75.0775,57.6900,26.3990,6.2873,14.1992,11.3651,,54.4217,5.7817,,2.9483,5.8256
2020-09-21,32.1952,57.9054,4.6126,8.8400,27.7838,6.2253,35.3906,120.2627,34.2400,49.0357,20.8195,36.1704,103.4617,292.5649,72.5406,3.8740,2.8319,26.2232,22.9904,30.9051,72.4116,68.6534,10.6907,18.3024,231.0038,1485.8786,46.8883,29.9458,32.6505,41.4345,17.2422,35.1116,11.5434,64.9463,4.1678,4.8583,197.0681,6.3065,74.0125,56.4600,26.7423,6.2962,13.9700,11.2582,,53.5522,5.8282,,2.9483,5.8162
2020-09-22,31.7963,57.7897,4.5586,8.8400,27.2438,6.2573,34.5607,116.7042,34.5637,48.4180,20.6783,35.6262,104.8051,308.5413,68.1113,3.8134,2.8034,25.9604,22.5437,30.3286,73.0662,65.0491,10.5000,17.7995,227.0410,1484.8891,46.0879,29.4301,32.7182,39.8704,17.0131,34.5198,11.3911,63.4537,4.1201,4.8153,194.8995,6.0220,73.8726,55.8600,26.5134,6.2518,13.7818,10.9276,,54.4706,5.6888,,2.8914,5.7691
2020-09-23,31.5643,58.7654,4.6036,8.8400,27.0965,6.3132,34.5805,117.8659,35.7388,49.4940,21.4244,35.4448,102.9756,308.2300,67.9539,3.7906,2.7962,25.6975,22.7898,30.0243,73.5080,64.2271,10.4947,18.2542,228.3942,1470.8843,45.6720,29.7535,32.9045,39.4277,16.9792,37.9723,11.2803,63.0444,4.0883,4.7981,205.0730,5.9210,76.1814,56.2200,26.3608,6.1984,13.6509,11.0346,,55.1057,5.6609,,2.8630,5.7597
2020-09-24,30.7850,58.2610,4.4148,8.8400,25.4079,6.0175,34.0371,115.3440,34.4440,48.9560,20.8813,34.9848,99.7452,302.9656,67.7176,3.7300,2.7748,25.3923,22.4343,29.6721,71.8880,62.8630,10.2404,17.8546,223.2715,1452.4668,44.9029,28.7483,32.0999,38.6998,16.4615,34.3718,11.1557,61.8487,4.0326,4.7379,200.9244,5.5263,75.2796,54.5000,26.1510,6.1095,13.3972,10.7040,,54.0798,5.4564,,2.8061,5.7126
2020-09-25,30.7200,58.1287,4.3698,8.8400,25.3588,6.2813,34.1062,115.3219,34.0199,49.1154,21.2213,36.2417,100.1007,302.1324,67.8358,3.7300,2.7748,25.6043,22.1335,29.7681,72.3707,62.3572,10.4205,17.5929,221.2514,1457.6283,44.4949,28.2850,32.2778,37.8833,16.0033,35.0771,11.3080,62.2660,4.0485,4.7293,206.6758,5.6915,76.1580,53.7000,26.6469,6.1717,13.0043,10.5096,,53.9332,5.4843,,2.7966,5.6091
2020-09-28,30.2376,58.6248,4.3788,8.8400,25.2410,6.2493,33.6419,113.7853,34.4440,46.9369,21.4729,36.1769,100.8377,302.5811,67.3239,3.7527,2.7748,25.6212,22.5619,29.8242,72.4771,63.5225,10.5000,17.3242,223.1362,1480.7081,44.1653,28.1539,32.3371,37.8931,16.1646,36.4976,11.4811,62.5549,4.0406,4.7207,212.0502,5.6823,75.0931,49.9400,27.3050,6.1895,13.2171,10.4415,,55.5844,5.2519,,2.7871,5.4962
