Date,000063.SZ,000333.SZ,000725.SZ,000792.SZ,000938.SZ,002027.SZ,002230.SZ,002371.SZ,002594.SZ,002714.SZ,300015.SZ,300124.SZ,300750.SZ,300760.SZ,600009.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600276.SH,600309.SH,600406.SH,600426.SH,600436.SH,600519.SH,600585.SH,600660.SH,600887.SH,600893.SH,600900.SH,601012.SH,601088.SH,601318.SH,601668.SH,601766.SH,601888.SH,601899.SH,603259.SH,688981.SH,300408.SZ,000617.SZ,600048.SH,600111.SH,605499.SH,002475.SZ,600415.SH,600941.SH,601600.SH,601816.SH
2020-09-15,31.1004,56.6569,4.7115,,26.7922,5.7778,34.6200,112.8148,30.4331,51.9381,21.8526,33.9612,102.1915,308.5596,72.8358,3.8058,2.7962,25.4856,20.8937,29.8322,74.7026,67.1177,10.6854,16.7801,245.5020,1577.8679,46.3626,27.6207,33.0316,39.4572,17.8192,35.4618,11.1072,62.4053,4.0008,4.8153,202.0652,6.6095,76.0648,54.9900,25.8267,6.1540,13.5036,11.2776,,54.6660,5.4657,,2.9009,5.7973
2020-09-16,31.1746,58.1204,4.6665,,27.0671,6.0175,34.8868,115.9910,32.4628,51.9315,21.9232,35.6262,102.8658,311.4619,73.1803,3.7982,2.8034,25.6212,21.7871,30.3926,74.7844,67.7501,10.6748,17.3380,244.9704,1568.9623,46.4960,27.8655,33.6414,39.5950,17.5646,35.9994,11.1280,63.6302,4.0247,4.8325,210.4662,6.4718,76.7333,55.6800,25.6741,6.1184,13.5690,11.1512,,53.7378,5.5679,,2.8819,5.7973
2020-09-17,30.9891,57.7153,4.6126,,27.3911,5.9456,34.6793,114.6970,34.1558,49.8128,21.4553,34.4536,100.4875,301.4000,73.0130,3.8285,2.8105,25.4432,21.7871,30.5047,72.8862,68.6534,10.7384,17.4758,244.0522,1515.4749,46.4489,28.9319,32.8199,39.0539,17.4883,35.5703,11.2457,63.4858,4.0326,4.8325,207.2416,6.4075,75.6372,56.0800,25.2354,6.0650,13.7163,11.0054,,52.7607,5.5586,,2.8914,5.8256
2020-09-18,31.0819,58.8067,4.7115,,27.2634,6.0575,34.6299,117.7041,36.9010,49.1486,21.0138,35.7428,103.9740,293.4438,73.5150,3.8361,2.8176,25.0956,22.6713,30.3046,70.6934,67.7139,10.7437,17.6687,236.3198,1484.2740,46.1664,30.8199,32.4641,40.2344,17.4968,36.5962,11.2457,63.8790,4.0565,4.8239,199.8872,6.2974,74.2380,57.4000,25.8744,6.1184,13.6181,11.0151,,52.5458,5.6795,,2.8630,5.7879
2020-09-21,31.4715,58.0873,4.7115,,27.9114,6.4091,35.3709,120.5054,37.5517,50.0120,21.0579,36.2028,105.5369,296.5201,73.3378,3.8967,2.8248,26.9184,22.9448,31.2253,72.6571,68.2921,10.8920,18.2128,236.7548,1509.0208,47.4612,30.4527,33.3196,41.2574,17.4883,35.9846,11.5781,66.5272,4.1678,4.8926,204.6015,6.4442,75.8160,58.0600,26.2941,6.3229,14.2074,11.3457,,54.4120,5.8468,,2.9578,5.8350
2020-09-22,31.9169,57.4672,4.5496,,27.4401,6.1134,35.2721,118.1526,34.4763,49.1486,20.7312,35.6392,104.5438,294.7165,71.7531,3.8513,2.8176,26.0027,22.6075,30.8250,72.0025,67.2984,10.6907,18.0544,228.7421,1470.9021,46.5352,29.7185,32.6081,40.3131,17.2422,35.0179,11.4396,63.9592,4.1519,4.8325,198.0015,6.0587,74.0125,56.0000,26.5134,6.2429,13.8800,11.0832,,53.9625,5.7445,,2.9104,5.7973
2020-09-23,31.7963,57.8889,4.5766,,27.2929,6.2093,34.6496,117.5129,35.2856,48.4180,20.7445,35.8983,104.3347,306.7102,68.2688,3.8285,2.8034,26.0451,22.6987,30.2805,73.1889,65.4375,10.5529,17.9442,227.1377,1457.5303,46.2606,29.4301,32.9554,39.7425,17.1489,35.0722,11.4257,63.7987,4.1281,4.8583,195.2200,6.0403,74.5644,56.2500,26.5420,6.2518,13.7900,11.0249,,54.7637,5.7167,,2.8914,5.7785
2020-09-24,31.1839,58.3437,4.5856,,26.9493,6.2653,34.3730,116.6748,34.9231,49.4143,21.1904,35.5031,101.2245,305.7031,68.2098,3.7754,2.7962,25.6043,22.5163,29.9042,73.2707,64.1729,10.4629,18.0751,227.9592,1458.3950,45.4366,29.3077,32.6928,39.0244,16.8349,37.4297,11.2249,62.7475,4.0724,4.7895,205.7424,5.7649,75.8704,55.7000,26.4180,6.1984,13.6345,10.8790,,54.2263,5.6051,,2.8440,5.7503
2020-09-25,30.7850,58.4181,4.4058,,25.7319,6.1534,34.2149,116.4616,35.0267,49.2814,20.9167,35.0755,101.1984,304.7418,67.9145,3.7300,2.7820,25.4432,22.5619,29.7041,72.2480,64.7781,10.2881,17.8684,224.2477,1453.0730,44.8873,29.0018,32.0152,38.9555,16.5464,34.9982,11.2111,62.4826,4.0406,4.7207,203.6493,5.6272,76.9587,54.8000,26.2655,6.1184,13.3644,10.6943,,54.4706,5.4378,,2.8156,5.7220
2020-09-28,30.7107,58.1287,4.4148,,25.4766,6.3132,34.1359,113.9838,34.3760,49.2814,21.2345,36.5397,101.1200,302.1324,68.4165,3.7375,2.7748,25.4941,22.4434,29.7841,72.4034,62.6914,10.5053,17.6755,223.9964,1457.6997,44.6518,28.7396,32.9808,38.2472,16.0373,35.8465,11.4050,62.2660,4.0406,4.7293,208.3730,5.7099,76.5623,51.5000,26.6851,6.1451,13.0862,10.5290,,54.6367,5.4378,,2.7966,5.6185
